sex,age,deprivation,hsct,geo,wellbeing,probability,percentage
Males,65-74,Quintile 4,NHSCT,Rural,moderate_wellbeing,3.278268446078192e-4,0.03278268446078192
Females,65-74,Quintile 4,NHSCT,Rural,moderate_wellbeing,3.2782684460781926e-4,0.032782684460781926
Males,75-110,Quintile 4,NHSCT,Rural,moderate_wellbeing,3.2782684460781904e-4,0.032782684460781905
Females,75-110,Quintile 4,NHSCT,Rural,moderate_wellbeing,3.7304434041579446e-4,0.037304434041579446
Males,16-34,Least Deprived,NHSCT,Rural,moderate_wellbeing,2.687183808079871e-4,0.026871838080798714
Females,16-34,Least Deprived,NHSCT,Rural,moderate_wellbeing,3.108702836798286e-4,0.03108702836798286
Males,35-44,Least Deprived,NHSCT,Rural,moderate_wellbeing,2.950633201028882e-4,0.029506332010288818
Females,35-44,Least Deprived,NHSCT,Rural,moderate_wellbeing,3.5829117441064993e-4,0.03582911744106499
Males,45-54,Least Deprived,NHSCT,Rural,moderate_wellbeing,2.950633201028881e-4,0.029506332010288808
Females,45-54,Least Deprived,NHSCT,Rural,moderate_wellbeing,3.266772472567688e-4,0.03266772472567688
Males,55-64,Least Deprived,NHSCT,Rural,moderate_wellbeing,2.5291141723104694e-4,0.025291141723104694
Females,55-64,Least Deprived,NHSCT,Rural,moderate_wellbeing,3.266772472567691e-4,0.03266772472567691
Males,65-74,Least Deprived,NHSCT,Rural,moderate_wellbeing,3.056012958208483e-4,0.03056012958208483
Females,65-74,Least Deprived,NHSCT,Rural,moderate_wellbeing,3.0560129582084836e-4,0.030560129582084837
Males,75-110,Least Deprived,NHSCT,Rural,moderate_wellbeing,3.056012958208482e-4,0.03056012958208482
Females,75-110,Least Deprived,NHSCT,Rural,moderate_wellbeing,3.477531986926895e-4,0.03477531986926895
Males,16-34,Most Deprived,SEHSCT,Rural,moderate_wellbeing,2.7360416954995057e-4,0.027360416954995057
Females,16-34,Most Deprived,SEHSCT,Rural,moderate_wellbeing,3.165224706558254e-4,0.03165224706558254
Males,35-44,Most Deprived,SEHSCT,Rural,moderate_wellbeing,3.004281077411225e-4,0.03004281077411225
Females,35-44,Most Deprived,SEHSCT,Rural,moderate_wellbeing,3.648055593999346e-4,0.036480555939993456
Males,45-54,Most Deprived,SEHSCT,Rural,moderate_wellbeing,3.004281077411225e-4,0.03004281077411225
Females,45-54,Most Deprived,SEHSCT,Rural,moderate_wellbeing,3.326168335705282e-4,0.03326168335705282
Males,55-64,Most Deprived,SEHSCT,Rural,moderate_wellbeing,2.575098066352478e-4,0.02575098066352478
Females,55-64,Most Deprived,SEHSCT,Rural,moderate_wellbeing,3.3261683357052835e-4,0.03326168335705283
Males,65-74,Most Deprived,SEHSCT,Rural,moderate_wellbeing,3.111576830175911e-4,0.031115768301759113
Females,65-74,Most Deprived,SEHSCT,Rural,moderate_wellbeing,3.111576830175911e-4,0.031115768301759113
Males,75-110,Most Deprived,SEHSCT,Rural,moderate_wellbeing,3.111576830175909e-4,0.03111576830175909
Females,75-110,Most Deprived,SEHSCT,Rural,moderate_wellbeing,3.540759841234657e-4,0.03540759841234657
Males,16-34,Quintile 2,SEHSCT,Rural,moderate_wellbeing,2.784899582919142e-4,0.02784899582919142
Females,16-34,Quintile 2,SEHSCT,Rural,moderate_wellbeing,3.2217465763182253e-4,0.032217465763182254
Males,35-44,Quintile 2,SEHSCT,Rural,moderate_wellbeing,3.0579289537935696e-4,0.030579289537935695
Females,35-44,Quintile 2,SEHSCT,Rural,moderate_wellbeing,3.713199443892193e-4,0.03713199443892193
Males,45-54,Quintile 2,SEHSCT,Rural,moderate_wellbeing,3.0579289537935696e-4,0.030579289537935695
Females,45-54,Quintile 2,SEHSCT,Rural,moderate_wellbeing,3.385564198842879e-4,0.03385564198842879
Males,55-64,Quintile 2,SEHSCT,Rural,moderate_wellbeing,2.6210819603944877e-4,0.026210819603944877
Females,55-64,Quintile 2,SEHSCT,Rural,moderate_wellbeing,3.3855641988428804e-4,0.0338556419884288
Males,65-74,Quintile 2,SEHSCT,Rural,moderate_wellbeing,3.1671407021433397e-4,0.031671407021433395
Females,65-74,Quintile 2,SEHSCT,Rural,moderate_wellbeing,3.1671407021433397e-4,0.031671407021433395
Males,75-110,Quintile 2,SEHSCT,Rural,moderate_wellbeing,3.1671407021433375e-4,0.031671407021433375
Females,75-110,Quintile 2,SEHSCT,Rural,moderate_wellbeing,3.603987695542422e-4,0.036039876955424224
Males,16-34,Quintile 3,SEHSCT,Rural,moderate_wellbeing,2.8337574703387735e-4,0.028337574703387734
Females,16-34,Quintile 3,SEHSCT,Rural,moderate_wellbeing,3.278268446078192e-4,0.03278268446078192
Males,35-44,Quintile 3,SEHSCT,Rural,moderate_wellbeing,3.111576830175912e-4,0.031115768301759123
Females,35-44,Quintile 3,SEHSCT,Rural,moderate_wellbeing,3.7783432937850354e-4,0.03778343293785035
Males,45-54,Quintile 3,SEHSCT,Rural,moderate_wellbeing,3.1115768301759116e-4,0.031115768301759116
Females,45-54,Quintile 3,SEHSCT,Rural,moderate_wellbeing,3.444960061980471e-4,0.03444960061980471
Males,55-64,Quintile 3,SEHSCT,Rural,moderate_wellbeing,2.667065854436495e-4,0.026670658544364952
Females,55-64,Quintile 3,SEHSCT,Rural,moderate_wellbeing,3.444960061980473e-4,0.03444960061980473
Males,65-74,Quintile 3,SEHSCT,Rural,moderate_wellbeing,3.2227045741107645e-4,0.03222704574110764
Females,65-74,Quintile 3,SEHSCT,Rural,moderate_wellbeing,3.222704574110764e-4,0.03222704574110764
Males,75-110,Quintile 3,SEHSCT,Rural,moderate_wellbeing,3.222704574110763e-4,0.03222704574110763
Females,75-110,Quintile 3,SEHSCT,Rural,moderate_wellbeing,3.667215549850181e-4,0.03667215549850181
Males,16-34,Quintile 4,SEHSCT,Rural,moderate_wellbeing,2.8826153577584095e-4,0.028826153577584095
Females,16-34,Quintile 4,SEHSCT,Rural,moderate_wellbeing,3.3347903158381615e-4,0.03334790315838162
Males,35-44,Quintile 4,SEHSCT,Rural,moderate_wellbeing,3.165224706558256e-4,0.03165224706558256
Females,35-44,Quintile 4,SEHSCT,Rural,moderate_wellbeing,3.8434871436778824e-4,0.038434871436778824
Males,45-54,Quintile 4,SEHSCT,Rural,moderate_wellbeing,3.165224706558256e-4,0.03165224706558256
Females,45-54,Quintile 4,SEHSCT,Rural,moderate_wellbeing,3.5043559251180667e-4,0.03504355925118067
Males,55-64,Quintile 4,SEHSCT,Rural,moderate_wellbeing,2.7130497484785033e-4,0.02713049748478503
Females,55-64,Quintile 4,SEHSCT,Rural,moderate_wellbeing,3.5043559251180683e-4,0.03504355925118068
Males,65-74,Quintile 4,SEHSCT,Rural,moderate_wellbeing,3.278268446078192e-4,0.03278268446078192
Females,65-74,Quintile 4,SEHSCT,Rural,moderate_wellbeing,3.2782684460781926e-4,0.032782684460781926
Males,75-110,Quintile 4,SEHSCT,Rural,moderate_wellbeing,3.2782684460781904e-4,0.032782684460781905
Females,75-110,Quintile 4,SEHSCT,Rural,moderate_wellbeing,3.7304434041579446e-4,0.037304434041579446
Males,16-34,Least Deprived,SEHSCT,Rural,moderate_wellbeing,2.687183808079871e-4,0.026871838080798714
Females,16-34,Least Deprived,SEHSCT,Rural,moderate_wellbeing,3.108702836798286e-4,0.03108702836798286
Males,35-44,Least Deprived,SEHSCT,Rural,moderate_wellbeing,2.950633201028882e-4,0.029506332010288818
Females,35-44,Least Deprived,SEHSCT,Rural,moderate_wellbeing,3.5829117441064993e-4,0.03582911744106499
Males,45-54,Least Deprived,SEHSCT,Rural,moderate_wellbeing,2.950633201028881e-4,0.029506332010288808
Females,45-54,Least Deprived,SEHSCT,Rural,moderate_wellbeing,3.266772472567688e-4,0.03266772472567688
Males,55-64,Least Deprived,SEHSCT,Rural,moderate_wellbeing,2.5291141723104694e-4,0.025291141723104694
Females,55-64,Least Deprived,SEHSCT,Rural,moderate_wellbeing,3.266772472567691e-4,0.03266772472567691
Males,65-74,Least Deprived,SEHSCT,Rural,moderate_wellbeing,3.056012958208483e-4,0.03056012958208483
Females,65-74,Least Deprived,SEHSCT,Rural,moderate_wellbeing,3.0560129582084836e-4,0.030560129582084837
Males,75-110,Least Deprived,SEHSCT,Rural,moderate_wellbeing,3.056012958208482e-4,0.03056012958208482
Females,75-110,Least Deprived,SEHSCT,Rural,moderate_wellbeing,3.477531986926895e-4,0.03477531986926895
Males,16-34,Most Deprived,SHSCT,Rural,moderate_wellbeing,2.832043158499488e-4,0.02832043158499488
Females,16-34,Most Deprived,SHSCT,Rural,moderate_wellbeing,3.276285222577841e-4,0.03276285222577841
Males,35-44,Most Deprived,SHSCT,Rural,moderate_wellbeing,3.1096944485484607e-4,0.03109694448548461
Females,35-44,Most Deprived,SHSCT,Rural,moderate_wellbeing,3.776057544665988e-4,0.03776057544665988
Males,45-54,Most Deprived,SHSCT,Rural,moderate_wellbeing,3.10969444854846e-4,0.031096944485484602
Females,45-54,Most Deprived,SHSCT,Rural,moderate_wellbeing,3.442875996607222e-4,0.03442875996607222
Males,55-64,Most Deprived,SHSCT,Rural,moderate_wellbeing,2.6654523844701086e-4,0.026654523844701086
Females,55-64,Most Deprived,SHSCT,Rural,moderate_wellbeing,3.4428759966072237e-4,0.03442875996607224
Males,65-74,Most Deprived,SHSCT,Rural,moderate_wellbeing,3.220754964568047e-4,0.03220754964568047
Females,65-74,Most Deprived,SHSCT,Rural,moderate_wellbeing,3.220754964568048e-4,0.03220754964568048
Males,75-110,Most Deprived,SHSCT,Rural,moderate_wellbeing,3.2207549645680455e-4,0.032207549645680456
Females,75-110,Most Deprived,SHSCT,Rural,moderate_wellbeing,3.664997028646399e-4,0.036649970286463995
Males,16-34,Quintile 2,SHSCT,Rural,moderate_wellbeing,2.8826153577584095e-4,0.028826153577584095
Females,16-34,Quintile 2,SHSCT,Rural,moderate_wellbeing,3.3347903158381615e-4,0.03334790315838162
Males,35-44,Quintile 2,SHSCT,Rural,moderate_wellbeing,3.1652247065582564e-4,0.03165224706558256
Females,35-44,Quintile 2,SHSCT,Rural,moderate_wellbeing,3.8434871436778824e-4,0.038434871436778824
Males,45-54,Quintile 2,SHSCT,Rural,moderate_wellbeing,3.1652247065582564e-4,0.03165224706558256
Females,45-54,Quintile 2,SHSCT,Rural,moderate_wellbeing,3.504355925118067e-4,0.035043559251180675
Males,55-64,Quintile 2,SHSCT,Rural,moderate_wellbeing,2.713049748478504e-4,0.02713049748478504
Females,55-64,Quintile 2,SHSCT,Rural,moderate_wellbeing,3.5043559251180694e-4,0.035043559251180696
Males,65-74,Quintile 2,SHSCT,Rural,moderate_wellbeing,3.278268446078192e-4,0.03278268446078192
Females,65-74,Quintile 2,SHSCT,Rural,moderate_wellbeing,3.278268446078193e-4,0.03278268446078193
Males,75-110,Quintile 2,SHSCT,Rural,moderate_wellbeing,3.2782684460781904e-4,0.032782684460781905
Females,75-110,Quintile 2,SHSCT,Rural,moderate_wellbeing,3.7304434041579446e-4,0.037304434041579446
Males,16-34,Quintile 3,SHSCT,Rural,moderate_wellbeing,2.933187557017327e-4,0.029331875570173267
Females,16-34,Quintile 3,SHSCT,Rural,moderate_wellbeing,3.393295409098478e-4,0.033932954090984783
Males,35-44,Quintile 3,SHSCT,Rural,moderate_wellbeing,3.220754964568048e-4,0.03220754964568048
Females,35-44,Quintile 3,SHSCT,Rural,moderate_wellbeing,0.00039109167426897723,0.039109167426897726
Males,45-54,Quintile 3,SHSCT,Rural,moderate_wellbeing,3.2207549645680477e-4,0.032207549645680476
Females,45-54,Quintile 3,SHSCT,Rural,moderate_wellbeing,3.565835853628908e-4,0.035658358536289084
Males,55-64,Quintile 3,SHSCT,Rural,moderate_wellbeing,2.7606471124868974e-4,0.027606471124868973
Females,55-64,Quintile 3,SHSCT,Rural,moderate_wellbeing,3.5658358536289097e-4,0.0356583585362891
Males,65-74,Quintile 3,SHSCT,Rural,moderate_wellbeing,3.3357819275883343e-4,0.03335781927588334
Females,65-74,Quintile 3,SHSCT,Rural,moderate_wellbeing,3.3357819275883343e-4,0.03335781927588334
Males,75-110,Quintile 3,SHSCT,Rural,moderate_wellbeing,3.3357819275883327e-4,0.03335781927588333
Females,75-110,Quintile 3,SHSCT,Rural,moderate_wellbeing,3.7958897796694846e-4,0.03795889779669485
Males,16-34,Quintile 4,SHSCT,Rural,moderate_wellbeing,2.983759756276247e-4,0.029837597562762472
Females,16-34,Quintile 4,SHSCT,Rural,moderate_wellbeing,3.451800502358798e-4,0.03451800502358798
Males,35-44,Quintile 4,SHSCT,Rural,moderate_wellbeing,3.2762852225778433e-4,0.03276285222577843
Females,35-44,Quintile 4,SHSCT,Rural,moderate_wellbeing,3.9783463417016664e-4,0.03978346341701666
Males,45-54,Quintile 4,SHSCT,Rural,moderate_wellbeing,3.276285222577843e-4,0.032762852225778426
Females,45-54,Quintile 4,SHSCT,Rural,moderate_wellbeing,3.6273157821397527e-4,0.03627315782139753
Males,55-64,Quintile 4,SHSCT,Rural,moderate_wellbeing,2.8082444764952936e-4,0.028082444764952936
Females,55-64,Quintile 4,SHSCT,Rural,moderate_wellbeing,3.6273157821397543e-4,0.03627315782139754
Males,65-74,Quintile 4,SHSCT,Rural,moderate_wellbeing,3.3932954090984787e-4,0.033932954090984783
Females,65-74,Quintile 4,SHSCT,Rural,moderate_wellbeing,3.393295409098479e-4,0.03393295409098479
Males,75-110,Quintile 4,SHSCT,Rural,moderate_wellbeing,3.393295409098477e-4,0.03393295409098477
Females,75-110,Quintile 4,SHSCT,Rural,moderate_wellbeing,3.861336155181028e-4,0.03861336155181028
Males,16-34,Least Deprived,SHSCT,Rural,moderate_wellbeing,2.7814709592405686e-4,0.027814709592405687
Females,16-34,Least Deprived,SHSCT,Rural,moderate_wellbeing,3.2177801293175223e-4,0.032177801293175226
Males,35-44,Least Deprived,SHSCT,Rural,moderate_wellbeing,3.054164190538666e-4,0.030541641905386663
Females,35-44,Least Deprived,SHSCT,Rural,moderate_wellbeing,3.708627945654096e-4,0.03708627945654096
Males,45-54,Least Deprived,SHSCT,Rural,moderate_wellbeing,3.054164190538666e-4,0.030541641905386663
Females,45-54,Least Deprived,SHSCT,Rural,moderate_wellbeing,3.381396068096378e-4,0.03381396068096378
Males,55-64,Least Deprived,SHSCT,Rural,moderate_wellbeing,2.6178550204617135e-4,0.026178550204617134
Females,55-64,Least Deprived,SHSCT,Rural,moderate_wellbeing,3.38139606809638e-4,0.0338139606809638
Males,65-74,Least Deprived,SHSCT,Rural,moderate_wellbeing,3.163241483057903e-4,0.031632414830579034
Females,65-74,Least Deprived,SHSCT,Rural,moderate_wellbeing,3.163241483057904e-4,0.03163241483057904
Males,75-110,Least Deprived,SHSCT,Rural,moderate_wellbeing,3.1632414830579016e-4,0.03163241483057902
Females,75-110,Least Deprived,SHSCT,Rural,moderate_wellbeing,3.599550653134856e-4,0.03599550653134856
Males,16-34,Most Deprived,WHSCT,Rural,moderate_wellbeing,2.880043889999479e-4,0.028800438899994788
Females,16-34,Most Deprived,WHSCT,Rural,moderate_wellbeing,3.331815480587635e-4,0.033318154805876354
Males,35-44,Most Deprived,WHSCT,Rural,moderate_wellbeing,3.162401134117078e-4,0.03162401134117078
Females,35-44,Most Deprived,WHSCT,Rural,moderate_wellbeing,3.840058519999308e-4,0.03840058519999308
Males,45-54,Most Deprived,WHSCT,Rural,moderate_wellbeing,3.162401134117078e-4,0.03162401134117078
Females,45-54,Most Deprived,WHSCT,Rural,moderate_wellbeing,3.501229827058192e-4,0.03501229827058192
Males,55-64,Most Deprived,WHSCT,Rural,moderate_wellbeing,2.7106295435289237e-4,0.027106295435289238
Females,55-64,Most Deprived,WHSCT,Rural,moderate_wellbeing,3.5012298270581935e-4,0.035012298270581936
Males,65-74,Most Deprived,WHSCT,Rural,moderate_wellbeing,3.2753440317641146e-4,0.032753440317641144
Females,65-74,Most Deprived,WHSCT,Rural,moderate_wellbeing,3.2753440317641146e-4,0.032753440317641144
Males,75-110,Most Deprived,WHSCT,Rural,moderate_wellbeing,3.275344031764113e-4,0.03275344031764113
Females,75-110,Most Deprived,WHSCT,Rural,moderate_wellbeing,3.727115622352269e-4,0.03727115622352269
Males,16-34,Quintile 2,WHSCT,Rural,moderate_wellbeing,2.9314732451780423e-4,0.02931473245178042
Females,16-34,Quintile 2,WHSCT,Rural,moderate_wellbeing,3.3913121855981305e-4,0.033913121855981304
Males,35-44,Quintile 2,WHSCT,Rural,moderate_wellbeing,3.2188725829405994e-4,0.032188725829406
Females,35-44,Quintile 2,WHSCT,Rural,moderate_wellbeing,3.9086309935707273e-4,0.039086309935707275
Males,45-54,Quintile 2,WHSCT,Rural,moderate_wellbeing,3.2188725829405984e-4,0.03218872582940598
Females,45-54,Quintile 2,WHSCT,Rural,moderate_wellbeing,3.5637517882556604e-4,0.035637517882556605
Males,55-64,Quintile 2,WHSCT,Rural,moderate_wellbeing,2.7590336425205135e-4,0.027590336425205135
Females,55-64,Quintile 2,WHSCT,Rural,moderate_wellbeing,3.563751788255663e-4,0.03563751788255663
Males,65-74,Quintile 2,WHSCT,Rural,moderate_wellbeing,3.3338323180456185e-4,0.03333832318045619
Females,65-74,Quintile 2,WHSCT,Rural,moderate_wellbeing,3.33383231804562e-4,0.0333383231804562
Males,75-110,Quintile 2,WHSCT,Rural,moderate_wellbeing,3.333832318045617e-4,0.03333832318045617
Females,75-110,Quintile 2,WHSCT,Rural,moderate_wellbeing,3.7936712584657044e-4,0.03793671258465704
Males,16-34,Quintile 3,WHSCT,Rural,moderate_wellbeing,2.9829026003566037e-4,0.029829026003566038
Females,16-34,Quintile 3,WHSCT,Rural,moderate_wellbeing,3.4508088906086214e-4,0.03450808890608621
Males,35-44,Quintile 3,WHSCT,Rural,moderate_wellbeing,3.2753440317641157e-4,0.03275344031764116
Females,35-44,Quintile 3,WHSCT,Rural,moderate_wellbeing,3.9772034671421415e-4,0.039772034671421416
Males,45-54,Quintile 3,WHSCT,Rural,moderate_wellbeing,3.275344031764115e-4,0.03275344031764115
Females,45-54,Quintile 3,WHSCT,Rural,moderate_wellbeing,3.626273749453125e-4,0.03626273749453125
Males,55-64,Quintile 3,WHSCT,Rural,moderate_wellbeing,2.807437741512099e-4,0.02807437741512099
Females,55-64,Quintile 3,WHSCT,Rural,moderate_wellbeing,3.626273749453128e-4,0.03626273749453128
Males,65-74,Quintile 3,WHSCT,Rural,moderate_wellbeing,3.392320604327119e-4,0.03392320604327119
Females,65-74,Quintile 3,WHSCT,Rural,moderate_wellbeing,3.392320604327119e-4,0.03392320604327119
Males,75-110,Quintile 3,WHSCT,Rural,moderate_wellbeing,3.3923206043271175e-4,0.033923206043271176
Females,75-110,Quintile 3,WHSCT,Rural,moderate_wellbeing,3.8602268945791364e-4,0.038602268945791364
Males,16-34,Quintile 4,WHSCT,Rural,moderate_wellbeing,3.034331955535166e-4,0.03034331955535166
Females,16-34,Quintile 4,WHSCT,Rural,moderate_wellbeing,3.510305595619116e-4,0.03510305595619116
Males,35-44,Quintile 4,WHSCT,Rural,moderate_wellbeing,3.331815480587636e-4,0.03331815480587636
Females,35-44,Quintile 4,WHSCT,Rural,moderate_wellbeing,4.0457759407135584e-4,0.040457759407135585
Males,45-54,Quintile 4,WHSCT,Rural,moderate_wellbeing,3.331815480587635e-4,0.033318154805876354
Females,45-54,Quintile 4,WHSCT,Rural,moderate_wellbeing,3.688795710650595e-4,0.03688795710650595
Males,55-64,Quintile 4,WHSCT,Rural,moderate_wellbeing,2.855841840503687e-4,0.02855841840503687
Females,55-64,Quintile 4,WHSCT,Rural,moderate_wellbeing,3.6887957106505973e-4,0.03688795710650597
Males,65-74,Quintile 4,WHSCT,Rural,moderate_wellbeing,3.4508088906086225e-4,0.034508088906086226
Females,65-74,Quintile 4,WHSCT,Rural,moderate_wellbeing,3.4508088906086225e-4,0.034508088906086226
Males,75-110,Quintile 4,WHSCT,Rural,moderate_wellbeing,3.4508088906086204e-4,0.034508088906086205
Females,75-110,Quintile 4,WHSCT,Rural,moderate_wellbeing,3.926782530692571e-4,0.03926782530692571
Males,16-34,Least Deprived,WHSCT,Rural,moderate_wellbeing,2.8286145348209164e-4,0.028286145348209165
Females,16-34,Least Deprived,WHSCT,Rural,moderate_wellbeing,3.272318775577141e-4,0.03272318775577141
Males,35-44,Least Deprived,WHSCT,Rural,moderate_wellbeing,3.1059296852935594e-4,0.031059296852935594
Females,35-44,Least Deprived,WHSCT,Rural,moderate_wellbeing,3.771486046427892e-4,0.03771486046427892
Males,45-54,Least Deprived,WHSCT,Rural,moderate_wellbeing,3.1059296852935583e-4,0.031059296852935583
Females,45-54,Least Deprived,WHSCT,Rural,moderate_wellbeing,3.438707865860723e-4,0.034387078658607226
Males,55-64,Least Deprived,WHSCT,Rural,moderate_wellbeing,2.6622254445373355e-4,0.026622254445373354
Females,55-64,Least Deprived,WHSCT,Rural,moderate_wellbeing,3.438707865860725e-4,0.034387078658607254
Males,65-74,Least Deprived,WHSCT,Rural,moderate_wellbeing,3.2168557454826123e-4,0.03216855745482612
Females,65-74,Least Deprived,WHSCT,Rural,moderate_wellbeing,3.2168557454826134e-4,0.032168557454826135
Males,75-110,Least Deprived,WHSCT,Rural,moderate_wellbeing,3.2168557454826107e-4,0.03216855745482611
Females,75-110,Least Deprived,WHSCT,Rural,moderate_wellbeing,3.6605599862388357e-4,0.03660559986238836
Males,16-34,Most Deprived,BHSCT,Urban,poor_wellbeing,4.3394396886187994e-4,0.04339439688618799
Females,16-34,Most Deprived,BHSCT,Urban,poor_wellbeing,4.784510425913037e-4,0.04784510425913037
Males,35-44,Most Deprived,BHSCT,Urban,poor_wellbeing,3.560565898353888e-4,0.03560565898353888
Females,35-44,Most Deprived,BHSCT,Urban,poor_wellbeing,4.450707372942362e-4,0.04450707372942362
Males,45-54,Most Deprived,BHSCT,Urban,poor_wellbeing,4.2281720042952413e-4,0.042281720042952414
Females,45-54,Most Deprived,BHSCT,Urban,poor_wellbeing,5.785919584825068e-4,0.05785919584825069
Males,55-64,Most Deprived,BHSCT,Urban,poor_wellbeing,4.673242741589479e-4,0.04673242741589479
Females,55-64,Most Deprived,BHSCT,Urban,poor_wellbeing,5.785919584825067e-4,0.05785919584825067
